,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Latitude,Longitude
5438,720000,750.0,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,-23.518222,-46.669247
5439,310000,315.94549631713153,34,1,2,1,1,1,1,1,0,Barra Funda/São Paulo,-23.519829,-46.676704
5440,500000,380.0,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.518756,-46.668966
5441,300000,180.0,34,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,-23.527064,-46.649711
5442,570000,480.0,70,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.515811,-46.686777
5443,530000,350.0,69,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.518678,-46.667704
5444,430000,580.0,58,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,-23.529065,-46.652303
5445,391000,470.0,67,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.523866,-46.652661
5446,435000,400.0,67,2,2,1,1,1,0,1,1,Barra Funda/São Paulo,-23.524309,-46.652729
5447,530000,840.0,93,3,2,1,2,1,0,1,0,Barra Funda/São Paulo,-23.527031,-46.650828
5448,470000,460.0,64,3,2,1,2,1,0,0,0,Barra Funda/São Paulo,-23.529065,-46.652303
5449,580000,650.0,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.533105,-46.653992
5450,490000,540.8728265257806,62,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.526837,-46.653373
5451,695000,720.0,76,3,2,1,2,1,1,1,0,Barra Funda/São Paulo,-23.524613,-46.65527
5452,730000,843.6573938101232,100,3,3,1,2,1,0,0,0,Barra Funda/São Paulo,-23.518756,-46.668966
5453,774000,800.0,100,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,-23.518678,-46.667704
5454,1290000,900.0,132,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,-23.520264,-46.666077
5455,751665,560.0,93,3,3,1,2,1,0,1,0,Barra Funda/São Paulo,-23.511044,-46.696053
5456,550000,500.0,70,3,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.515811,-46.686777
5457,642000,702.0929062074079,79,3,2,1,1,0,0,0,0,Barra Funda/São Paulo,-23.526837,-46.653373
5458,580000,680.0,68,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.533623,-46.654474
5459,940000,900.0,102,3,3,1,2,0,0,1,0,Barra Funda/São Paulo,-23.529705,-46.66279
5460,525000,520.0,51,1,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.528658,-46.663065
5461,418886,350.0,61,2,2,1,1,1,0,1,0,Barra Funda/São Paulo,-23.511044,-46.696053
5462,323000,320.0,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.552675,-46.639531
5463,323000,325.0,34,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.552675,-46.639531
5464,340000,1300.0,50,1,2,1,1,1,1,1,0,Bela Vista/São Paulo,-23.567556,-46.645463
5465,328000,350.0,40,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.551871,-46.639719
5466,475000,532.0,40,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.553478,-46.650832
5467,1900000,2570.0,191,3,3,1,1,0,0,0,0,Bela Vista/São Paulo,-23.570536,-46.644882
5468,338000,380.0,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.552675,-46.639531
5469,325000,642.0,50,1,2,1,1,1,0,0,0,Bela Vista/São Paulo,-23.559193,-46.648901
5470,365000,250.0,36,1,2,1,2,1,0,1,0,Bela Vista/São Paulo,-23.55491,-46.650245
5472,349000,375.0,36,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.554777,-46.650133
5473,344000,352.8609464779986,38,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.552673,-46.639529
5474,790000,1260.0,93,3,3,2,1,1,0,0,0,Bela Vista/São Paulo,-23.567912,-46.64691
5475,550000,550.0,60,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,-23.558915,-46.653692
5476,2500000,1355.0,390,3,3,1,2,0,0,0,0,Bela Vista/São Paulo,-23.562611,-46.653042
5477,513250,310.0,41,1,2,1,1,1,0,1,1,Bela Vista/São Paulo,-23.554709,-46.651519
5478,320000,600.0,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.552673,-46.639529
5479,575000,598.5839278542239,64,2,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.554003,-46.638944
5480,385000,350.0,55,1,2,1,1,1,1,0,0,Bela Vista/São Paulo,-23.554461,-46.650068
5481,440000,510.0,38,1,2,1,1,0,1,1,0,Bela Vista/São Paulo,-23.554551,-46.653335
5482,270000,310.0,47,1,2,1,1,1,0,0,0,Bela Vista/São Paulo,-23.568362,-46.644441
5483,349000,300.0,36,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.55491,-46.650245
5484,900000,700.0,116,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,-23.566084,-46.650795
5485,990000,700.0,110,3,2,1,1,0,0,0,0,Bela Vista/São Paulo,-23.564679,-46.651229
5486,850000,1500.0,120,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,-23.567912,-46.64691
5487,316000,332.37560104313195,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,-23.552673,-46.639529
5488,460000,790.0,72,2,2,1,1,1,0,0,0,Bela Vista/São Paulo,-23.567141,-46.644567
5489,479000,570.0,58,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.524606,-46.647326
5490,400000,570.0,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.524721,-46.647464
5491,427000,400.0,57,2,2,1,1,1,1,1,0,Bom Retiro/São Paulo,-23.524411,-46.647428
5492,750000,650.0,96,3,3,1,2,1,1,1,0,Bom Retiro/São Paulo,-23.521107,-46.647678
5493,345000,480.0,52,2,2,1,1,0,1,1,0,Bom Retiro/São Paulo,-23.521686,-46.641967
5494,380000,590.0,58,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.524677,-46.647365
5495,560000,600.0,70,3,2,1,1,1,1,1,0,Bom Retiro/São Paulo,-23.524673,-46.647439
5496,241000,271.7926740268472,33,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,-23.524292,-46.645061
5497,530000,656.0,132,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,-23.527812,-46.638853
5498,300000,335.0,74,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,-23.527278,-46.631609
5499,267000,280.0,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.522895,-46.646058
5500,424000,547.0,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.524673,-46.647439
5501,570000,610.0,68,3,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.524606,-46.647326
5502,430000,550.0,58,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,-23.524414,-46.647312
5503,790000,720.0,97,3,3,1,2,1,1,1,0,Bom Retiro/São Paulo,-23.521107,-46.647678
5504,630000,1500.0,176,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,-23.52856,-46.633717
5505,218000,400.0,30,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.522895,-46.646058
5506,490000,700.0,150,4,3,1,1,1,1,0,0,Bom Retiro/São Paulo,-23.531196,-46.637203
5507,466000,450.0,57,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.524677,-46.647365
5508,208191,300.0,36,1,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.522895,-46.646058
5509,400000,757.0,100,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,-23.524055,-46.639259
5510,900000,820.0,96,2,3,2,2,1,0,1,0,Bom Retiro/São Paulo,-23.521297,-46.648039
5511,330000,573.8554660035961,91,3,2,1,1,0,0,0,0,Bom Retiro/São Paulo,-23.524292,-46.645061
5512,275000,494.56231608398207,80,2,2,1,1,0,0,0,0,Bom Retiro/São Paulo,-23.524867,-46.641554
5513,450000,550.0,97,2,2,1,1,1,1,0,0,Bom Retiro/São Paulo,-23.529379,-46.636465
5514,250000,264.0214022967313,30,1,2,1,1,0,0,1,0,Bom Retiro/São Paulo,-23.523238,-46.645627
5515,450000,480.0,98,3,2,1,1,0,1,0,0,Bom Retiro/São Paulo,-23.528025,-46.634082
5516,350000,400.0,88,2,2,1,1,0,0,0,0,Bom Retiro/São Paulo,-23.522526,-46.643708
5517,360000,600.0,69,2,2,1,1,1,0,1,0,Bom Retiro/São Paulo,-23.524272,-46.640203
5518,322000,360.0,55,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.535721,-46.595133
5519,179000,283.546926578562,44,2,2,1,1,1,0,0,0,Brás/São Paulo,-23.545936,-46.617923
5520,322000,308.0,55,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.535721,-46.595133
5521,385000,550.0,65,3,2,1,1,1,0,1,0,Brás/São Paulo,-23.535721,-46.595133
5522,373000,450.0,57,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.545004,-46.617443
5523,399000,466.7316204713369,57,3,2,1,1,1,0,1,0,Brás/São Paulo,-23.549406,-46.616412
5524,332000,350.0,60,2,2,1,2,1,0,1,0,Brás/São Paulo,-23.55166,-46.616213
5525,350000,385.0,55,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.55166,-46.616213
5526,319500,386.26228151942473,49,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.545231,-46.617524
5527,250000,200.0,39,1,2,1,1,1,0,1,0,Brás/São Paulo,-23.545231,-46.617524
5528,332000,320.0,51,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.55166,-46.616213
5529,293500,300.0,45,1,2,1,1,1,0,1,0,Brás/São Paulo,-23.55166,-46.616213
5530,392362,462.8997982428915,57,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.549398,-46.616409
5531,322000,380.0,55,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.535721,-46.595133
5532,378360,470.0,62,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.545615,-46.616621
5533,327000,450.0,55,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.535721,-46.595133
5534,180000,250.0,45,2,2,1,1,1,0,0,1,Brás/São Paulo,-23.545937,-46.617924
5535,354000,440.7551214836833,57,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.549369,-46.615692
5536,390000,500.0,70,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.550751,-46.618216
5537,375000,470.0,67,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.550368,-46.61743
5538,295000,350.0,45,1,2,1,1,1,0,1,0,Brás/São Paulo,-23.55166,-46.616213
5539,194000,292.2057595744465,44,2,2,1,1,1,0,0,0,Brás/São Paulo,-23.545936,-46.617923
5540,370000,280.0,57,2,2,1,1,1,0,1,0,Brás/São Paulo,-23.546711,-46.615855
5541,182000,285.2786931777389,44,2,2,1,1,1,0,0,0,Brás/São Paulo,-23.545936,-46.617923
5542,270000,283.0,50,2,2,1,1,1,0,0,0,Brás/São Paulo,-23.546671,-46.617708
5543,679000,577.0,54,2,2,1,1,0,0,1,0,Consolação/São Paulo,-23.551039,-46.647227
5544,930000,1063.0,90,3,2,1,1,0,0,0,0,Consolação/São Paulo,-23.549297,-46.653856
5545,380000,528.0,48,2,2,1,2,1,0,0,0,Consolação/São Paulo,-23.548484,-46.648555
5546,405000,689.0,35,1,2,1,1,1,0,1,0,Consolação/São Paulo,-23.551928,-46.651409
5547,680000,680.0,48,1,2,1,1,1,0,1,0,Consolação/São Paulo,-23.553497,-46.657728
5548,723998,697.5604192965907,67,2,2,1,1,0,0,1,0,Consolação/São Paulo,-23.550384,-46.647483
5549,1900000,1951.265418410669,200,3,4,3,2,0,0,0,0,Consolação/São Paulo,-23.548435,-46.656898
5550,315000,1137.0,42,1,2,1,1,1,1,1,0,Consolação/São Paulo,-23.554199,-46.657074
5551,260865,330.0,32,1,2,1,1,1,0,0,0,Consolação/São Paulo,-23.54799,-46.644325
5552,2200000,1582.0,235,3,3,1,1,1,0,0,0,Consolação/São Paulo,-23.552568,-46.655659
5553,850000,820.0,85,2,2,1,1,0,1,0,0,Consolação/São Paulo,-23.55151,-46.65325
5554,620000,585.6607122589378,55,2,2,1,1,1,0,1,0,Consolação/São Paulo,-23.553331,-46.65727
5555,900000,639.0,60,2,2,1,2,1,0,1,1,Consolação/São Paulo,-23.549335,-46.654608
5556,1450000,1400.0,130,3,4,1,2,0,0,1,0,Consolação/São Paulo,-23.554081,-46.659172
5557,710000,450.0,55,2,2,1,1,1,0,1,0,Consolação/São Paulo,-23.55685,-46.657206
5558,2600000,3200.0,213,4,2,1,3,1,0,0,0,Consolação/São Paulo,-23.546155,-46.660877
5559,950000,1075.0,138,2,2,1,2,1,0,1,0,Consolação/São Paulo,-23.546764,-46.643184
5560,460000,662.0,37,1,2,1,1,0,0,0,0,Consolação/São Paulo,-23.555119,-46.656069
5561,750000,1400.0,108,2,2,1,1,1,0,0,0,Consolação/São Paulo,-23.553074,-46.651426
5562,1250000,980.0,118,3,3,1,1,1,0,0,0,Consolação/São Paulo,-23.559637,-46.665683
5563,430000,450.0,38,1,2,1,1,1,0,1,0,Consolação/São Paulo,-23.552396,-46.652277
5564,400000,700.0,35,1,2,1,1,1,1,1,0,Consolação/São Paulo,-23.554081,-46.659172
5565,486000,600.0,41,1,2,1,1,1,0,1,0,Consolação/São Paulo,-23.554007,-46.653279
5566,390000,350.0,54,1,2,1,1,1,0,0,0,Consolação/São Paulo,-23.548779,-46.651096
5567,265000,337.5130929308488,45,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.555392,-46.628307
5568,185000,250.0,38,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.554039,-46.630837
5569,450000,685.0,80,3,2,1,2,1,1,1,0,Liberdade/São Paulo,-23.558008,-46.631027
5570,350000,400.0,46,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.555293,-46.628528
5571,315000,400.9533936575215,53,2,2,1,1,0,0,1,0,Liberdade/São Paulo,-23.553501,-46.628189
5572,299000,400.0,45,2,2,1,1,0,0,1,0,Liberdade/São Paulo,-23.555293,-46.628528
5573,265000,350.4796644584954,48,2,2,1,1,0,0,1,0,Liberdade/São Paulo,-23.553501,-46.628189
5574,189001,190.0,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.554012,-46.630526
5575,189003,180.0,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.554012,-46.630526
5576,125000,320.0,32,1,2,1,1,1,0,0,0,Liberdade/São Paulo,-23.552245,-46.628108
5577,165000,420.0,50,1,2,1,1,0,0,0,0,Liberdade/São Paulo,-23.552786,-46.627518
5578,899000,700.0,75,2,2,1,1,1,1,0,0,Liberdade/São Paulo,-23.564262,-46.639887
5579,199000,270.0,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.554012,-46.630526
5580,210000,200.0,34,1,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.553501,-46.628189
5581,500000,320.0,60,2,2,1,1,0,0,0,0,Liberdade/São Paulo,-23.559339,-46.623384
5582,189002,180.0,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.554012,-46.630526
5583,200000,252.44738768064502,34,1,2,1,1,0,0,1,0,Liberdade/São Paulo,-23.553501,-46.628189
5584,225000,250.0,37,1,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.555276,-46.628691
5585,635792,642.3208272383758,66,2,2,1,1,0,0,0,0,Liberdade/São Paulo,-23.562139,-46.634816
5586,189000,220.0,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.554289,-46.630816
5587,213000,230.0,37,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.554012,-46.630526
5588,261000,335.204070798613,45,2,2,1,1,1,0,1,0,Liberdade/São Paulo,-23.555276,-46.628691
5589,450000,500.0,56,2,2,1,1,0,1,1,0,Pari/São Paulo,-23.525459,-46.606853
5590,400000,380.0,55,2,2,1,1,0,0,1,0,Pari/São Paulo,-23.525501,-46.606976
5591,380000,500.0,62,3,2,1,1,1,1,1,0,Pari/São Paulo,-23.52529,-46.603233
5592,410000,450.0,61,3,2,1,1,1,0,1,0,Pari/São Paulo,-23.52529,-46.603235
5593,680000,550.0,87,3,2,1,2,1,1,1,0,Pari/São Paulo,-23.52651,-46.608819
5594,410000,380.0,56,2,2,1,1,1,0,1,0,Pari/São Paulo,-23.524417,-46.606747
5595,530000,600.0,75,2,2,1,1,1,0,1,0,Pari/São Paulo,-23.525501,-46.606974
5596,319000,455.1287019003437,65,3,2,1,1,1,0,1,1,Pari/São Paulo,-23.536341,-46.598972
5597,356000,480.0,52,2,2,1,1,0,0,1,0,Pari/São Paulo,-23.52139,-46.637872
5598,360000,380.0,53,2,2,1,1,1,0,1,0,Pari/São Paulo,-23.52529,-46.603235
5599,342700,455.8430865061946,62,3,2,1,1,0,0,1,0,Pari/São Paulo,-23.52529,-46.603235
5600,470000,520.0,66,2,2,1,1,0,0,0,0,Pari/São Paulo,-23.532518,-46.569268
5601,620000,685.0710939708949,78,3,2,1,1,0,0,1,0,Pari/São Paulo,-23.527009,-46.618541
5602,380000,620.0,55,2,2,1,1,0,0,1,0,Pari/São Paulo,-23.527469,-46.605183
5603,380000,500.0,61,2,2,1,1,1,1,1,0,Pari/São Paulo,-23.52472,-46.603524
5604,670000,550.0,83,2,2,1,2,1,0,1,0,Pari/São Paulo,-23.52651,-46.608819
5605,370000,430.0,57,2,2,1,1,1,0,1,0,Pari/São Paulo,-23.52529,-46.603235
5606,400000,380.0,53,2,2,1,1,0,0,1,0,Pari/São Paulo,-23.52529,-46.603235
5607,600000,610.0,85,3,3,1,2,0,0,0,0,Pari/São Paulo,-23.532518,-46.569268
5608,450000,500.0,61,3,2,1,1,1,0,1,0,Pari/São Paulo,-23.52472,-46.603524
5609,898000,1500.0,135,4,4,2,2,1,0,1,0,Pari/São Paulo,-23.532896,-46.568899
5610,430000,447.0,61,2,2,1,1,1,0,1,0,Pari/São Paulo,-23.52472,-46.603524
5611,630000,610.0,85,2,3,2,2,0,0,0,0,Pari/São Paulo,-23.532518,-46.569268
5612,907000,950.0,123,4,4,1,2,0,0,0,0,Pari/São Paulo,-23.532896,-46.568899
5613,873000,950.0,123,3,4,1,2,0,0,0,0,Pari/São Paulo,-23.532518,-46.569268
5614,898000,1500.0,135,3,4,3,2,1,0,1,0,Pari/São Paulo,-23.532518,-46.569268
5615,350000,380.0,53,2,2,1,1,0,1,1,0,Pari/São Paulo,-23.525212,-46.602867
5616,430000,450.0,62,3,2,1,1,0,0,1,0,Pari/São Paulo,-23.52529,-46.603235
5617,690000,550.0,83,2,2,1,2,0,0,1,0,Pari/São Paulo,-23.526179,-46.609282
5618,700000,1000.0,103,4,3,1,2,1,0,1,0,Pari/São Paulo,-23.55141,-46.530146
5619,530000,600.0,75,2,2,1,1,0,0,0,0,Pari/São Paulo,-23.525499,-46.606969
5620,700000,1000.0,103,3,3,1,2,1,0,1,0,Pari/São Paulo,-23.551832,-46.530166
5621,475000,851.0,93,3,2,1,1,1,0,0,0,República/São Paulo,-23.540684,-46.637965
5622,840000,1760.0,310,3,3,1,1,1,0,0,0,República/São Paulo,-23.545905,-46.64291
5623,265000,598.0,44,1,2,1,1,0,0,0,0,República/São Paulo,-23.543623,-46.640101
5624,297990,340.0,31,1,2,1,1,1,0,1,0,República/São Paulo,-23.543657,-46.645291
5625,189998,330.0,35,1,2,1,1,0,0,0,0,República/São Paulo,-23.545229,-46.644152
5626,1650000,1980.0,266,4,4,1,2,1,0,1,0,República/São Paulo,-23.546764,-46.643184
5627,571258,488.36907491912905,39,1,2,1,1,1,0,1,0,República/São Paulo,-23.542637,-46.643494
5628,2550000,1700.0,348,3,2,1,1,0,0,0,0,República/São Paulo,-23.544683,-46.644157
5629,390000,300.0,40,1,2,1,1,1,1,1,0,República/São Paulo,-23.540872,-46.643343
5630,650000,880.0,113,4,3,1,1,0,1,0,0,República/São Paulo,-23.544271,-46.64472
5631,590000,900.0,120,2,2,1,1,0,0,0,0,República/São Paulo,-23.546627,-46.646596
5632,320000,800.0,56,1,2,1,1,1,0,0,0,República/São Paulo,-23.541849,-46.63993
5633,310000,359.0,47,1,2,1,1,0,0,0,0,República/São Paulo,-23.542109,-46.641204
5634,385000,287.0,40,1,2,1,1,1,0,1,0,República/São Paulo,-23.540872,-46.643343
5635,3550000,3320.0,400,2,4,1,1,1,0,1,0,República/São Paulo,-23.544916,-46.643053
5636,605000,400.0,65,2,2,1,1,1,1,1,0,República/São Paulo,-23.540872,-46.643343
5638,472869,431.5734802769902,39,1,2,1,1,1,0,1,0,República/São Paulo,-23.542637,-46.643494
5639,259700,290.0,38,1,2,1,1,1,0,0,0,República/São Paulo,-23.540271,-46.637058
5640,250000,460.0,70,2,2,1,1,0,0,0,0,República/São Paulo,-23.539593,-46.639654
5641,295000,221.0,45,1,2,1,1,1,0,0,0,República/São Paulo,-23.540271,-46.637058
5642,426427,400.0,39,1,2,1,1,1,0,1,0,República/São Paulo,-23.544085,-46.6425
5643,300000,300.0,56,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.540666,-46.641336
5644,447000,500.0,59,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,-23.532864,-46.651301
5645,2790000,2950.0,200,3,6,3,3,0,1,0,0,Santa Cecília/São Paulo,-23.538636,-46.659843
5646,1100000,1300.0,140,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.536758,-46.661163
5647,1260000,1340.0,103,3,2,1,2,1,0,1,0,Santa Cecília/São Paulo,-23.537588,-46.662556
5648,700000,740.0,80,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.53336,-46.65956
5649,350000,500.0,56,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.541884,-46.648065
5650,251000,360.0,51,1,2,1,1,1,1,0,0,Santa Cecília/São Paulo,-23.53201,-46.658209
5651,595000,650.0,68,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,-23.533623,-46.654474
5652,880000,1700.0,128,3,3,2,1,0,0,0,0,Santa Cecília/São Paulo,-23.539413,-46.660519
5653,760000,1420.0,70,2,2,1,1,0,1,0,0,Santa Cecília/São Paulo,-23.536492,-46.653142
5654,760000,1045.0,62,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.540633,-46.657663
5655,400000,450.0,60,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.533369,-46.647332
5656,510000,650.0,85,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.536795,-46.652111
5657,700000,840.0,97,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.532415,-46.660077
5658,1476000,2500.0,220,3,3,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.532516,-46.652396
5659,454000,450.0,59,2,2,1,1,0,0,1,0,Santa Cecília/São Paulo,-23.531348,-46.647771
5660,595000,650.0,59,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,-23.538992,-46.647003
5661,650000,835.0,81,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.535836,-46.659603
5662,590000,600.0,65,2,2,1,1,0,1,0,0,Santa Cecília/São Paulo,-23.539622,-46.652575
5663,360000,528.0,37,1,2,1,1,1,1,1,0,Santa Cecília/São Paulo,-23.533991,-46.649018
5664,890000,1996.0,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.538606,-46.659019
5665,375000,650.0,42,1,2,1,1,1,1,1,0,Santa Cecília/São Paulo,-23.538992,-46.647003
5666,3800000,3566.713792328572,320,3,4,3,4,1,0,1,0,Santa Cecília/São Paulo,-23.540912,-46.663029
5667,275000,450.0,72,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.538503,-46.647031
5668,900000,1270.0,150,3,3,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.540276,-46.655536
5669,595000,601.4846574969722,62,2,2,1,1,1,0,1,0,Santa Cecília/São Paulo,-23.540872,-46.643343
5670,2800000,4000.0,210,4,3,2,3,1,0,1,0,Santa Cecília/São Paulo,-23.538474,-46.66133
5671,480000,800.0,84,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.534163,-46.653636
5672,500000,750.0,105,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.543201,-46.647569
5673,2800000,2450.0,256,3,5,2,2,0,0,0,0,Santa Cecília/São Paulo,-23.538034,-46.657955
5674,2190000,2200.0,156,3,5,3,2,0,0,0,0,Sé/São Paulo,-23.564237,-46.66086
5675,1220000,1100.0,100,3,3,1,1,0,0,0,0,Sé/São Paulo,-23.567744,-46.656579
5676,1549000,1200.0,94,2,3,2,2,0,0,0,0,Sé/São Paulo,-23.567378,-46.654455
5677,1190000,1100.0,101,2,4,2,1,0,0,0,0,Sé/São Paulo,-23.571955,-46.654835
5678,1680000,1500.0,135,3,4,1,1,0,0,0,0,Sé/São Paulo,-23.571772,-46.654697
5679,499000,563.3568883601736,66,2,2,1,2,1,1,1,1,Sé/São Paulo,-23.532207,-46.564974
5680,812034,1085.0,125,3,3,1,2,1,0,1,0,Sé/São Paulo,-23.531085,-46.576241
5681,175000,180.0,39,2,2,1,1,0,0,0,0,Sé/São Paulo,-23.545936,-46.617923
5682,239999,380.0,56,2,2,1,1,1,0,1,0,Sé/São Paulo,-23.56941,-46.509531
5683,144000,280.63174495836023,48,2,2,1,1,1,0,0,0,Sé/São Paulo,-23.525003,-46.399177
5684,225000,250.0,42,2,2,1,1,1,0,1,0,Sé/São Paulo,-23.606131,-46.552166
5685,245000,395.0,54,2,2,1,1,0,1,0,0,Sé/São Paulo,-23.652206,-46.757938
5686,1500000,1850.0,120,3,3,1,2,1,0,1,0,Sé/São Paulo,-23.582694,-46.6723
5687,280000,354.81630694516434,47,2,2,1,1,1,1,1,0,Sé/São Paulo,-23.472214,-46.652742
5688,240000,380.0,50,2,2,1,1,1,0,1,0,Sé/São Paulo,-23.497964,-46.513144
5689,315479,350.0,64,3,2,1,2,1,0,1,0,Sé/São Paulo,-23.61928,-46.7439
5690,850000,900.0,94,3,2,1,2,1,0,1,0,Sé/São Paulo,-23.525499,-46.738791
5691,895000,600.0,96,3,2,1,2,0,1,1,0,Sé/São Paulo,-23.55529,-46.570071
5692,488000,717.0,69,3,2,1,2,0,0,0,0,Sé/São Paulo,-23.568827,-46.582831
5693,300000,400.0,51,2,2,1,1,1,0,1,0,Sé/São Paulo,-23.59754,-46.575188
5694,226500,270.0,41,2,2,1,1,1,0,1,0,Sé/São Paulo,-23.602325,-46.551416
5695,842500,1150.0,109,3,4,1,1,1,0,0,0,Sé/São Paulo,-23.602787,-46.645559
5696,541600,520.0,69,2,2,1,1,1,0,1,0,Sé/São Paulo,-23.598672,-46.604628
5697,294000,250.0,50,2,2,1,1,1,0,1,0,Sé/São Paulo,-23.562723,-46.520449
5698,520000,880.0,76,3,2,1,2,1,0,1,0,Casa Verde/São Paulo,-23.512842,-46.657865
5699,590000,762.8416191818676,100,3,3,0,2,1,0,1,1,Casa Verde/São Paulo,-23.518678,-46.667704
5700,530000,920.0,97,3,3,1,1,1,0,1,0,Casa Verde/São Paulo,-23.509778,-46.663848
5701,649000,750.0,65,2,2,1,2,1,1,1,0,Casa Verde/São Paulo,-23.514394,-46.657088
5702,330000,400.0,47,2,2,1,1,1,0,1,0,Casa Verde/São Paulo,-23.510311,-46.656565
5703,835000,1200.0,126,3,4,1,3,0,0,1,0,Casa Verde/São Paulo,-23.501952,-46.642914
5704,570000,550.0,74,2,2,1,1,1,0,1,0,Casa Verde/São Paulo,-23.514297,-46.658319
