,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,district_class
485,1190000,1100.0,101,2,4,2,1,0,0,0,B
486,1680000,1500.0,135,3,4,1,1,0,0,0,B
487,499000,563.3568883601736,66,2,2,1,2,1,1,1,D
488,812034,1085.0,125,3,3,1,2,1,0,1,D
489,175000,180.0,39,2,2,1,1,0,0,0,C
490,239999,380.0,56,2,2,1,1,1,0,1,D
491,144000,280.63174495836023,48,2,2,1,1,1,0,0,D
492,225000,250.0,42,2,2,1,1,1,0,1,D
493,245000,395.0,54,2,2,1,1,0,1,0,C
494,1500000,1850.0,120,3,3,1,2,1,0,1,A
495,280000,354.81630694516434,47,2,2,1,1,1,1,1,D
496,240000,380.0,50,2,2,1,1,1,0,1,D
497,315479,350.0,64,3,2,1,2,1,0,1,C
498,850000,900.0,94,3,2,1,2,1,0,1,C
499,895000,600.0,96,3,2,1,2,0,1,1,D
500,488000,717.0,69,3,2,1,2,0,0,0,C
501,300000,400.0,51,2,2,1,1,1,0,1,C
502,226500,270.0,41,2,2,1,1,1,0,1,D
503,842500,1150.0,109,3,4,1,1,1,0,0,B
504,541600,520.0,69,2,2,1,1,1,0,1,C
505,294000,250.0,50,2,2,1,1,1,0,1,D
506,520000,880.0,76,3,2,1,2,1,0,1,C
507,590000,762.8416191818676,100,3,3,0,2,1,0,1,C
508,530000,920.0,97,3,3,1,1,1,0,1,C
509,649000,750.0,65,2,2,1,2,1,1,1,C
510,330000,400.0,47,2,2,1,1,1,0,1,C
511,835000,1200.0,126,3,4,1,3,0,0,1,C
512,570000,550.0,74,2,2,1,1,1,0,1,C
513,300000,350.0,55,2,2,1,1,1,0,1,C
514,631860,609.7957249178792,59,2,1,0,1,1,0,0,C
515,375000,534.0,50,1,2,1,2,1,0,0,C
516,530000,930.0,96,3,2,1,1,0,0,1,C
517,389000,440.0,53,2,2,1,2,1,0,1,C
518,409000,320.0,55,2,2,1,1,1,0,1,C
519,850000,720.0,100,2,3,2,2,0,0,1,C
520,531000,633.6953515286468,78,3,2,1,2,1,0,1,C
521,1593530,1588.4997232978192,157,4,1,0,1,1,0,0,C
522,520000,1020.0,95,3,2,1,1,0,0,1,C
523,760000,547.0,88,3,2,1,2,1,0,1,C
524,490000,590.0,64,2,2,1,1,1,1,1,C
525,430000,450.0,55,2,2,1,1,1,0,1,C
526,776000,818.3448622202493,88,3,3,1,2,1,0,1,C
527,350000,459.0,66,2,2,1,2,0,0,0,C
528,510000,530.0,65,2,2,1,1,1,1,1,C
529,800000,850.0,90,3,3,1,1,1,1,1,C
530,329000,430.0,47,1,2,1,1,1,0,1,C
531,675000,670.0,90,3,3,1,2,1,0,1,C
532,660000,550.0,78,2,3,2,2,1,0,1,C
533,1813610,1910.040693928136,202,4,1,0,1,1,0,0,C
534,450000,929.0,60,2,2,1,2,1,1,1,C
535,1450000,880.0,134,3,5,3,2,0,0,1,C
536,875000,720.0,100,3,4,2,2,1,1,1,C
537,550000,554.0,84,3,2,1,2,0,0,1,C
538,379000,560.0,48,2,2,1,1,0,0,1,C
539,460000,730.0,78,3,2,1,2,1,1,1,C
540,250000,500.0,60,2,2,1,1,0,0,0,D
541,290000,400.0,58,2,2,1,1,1,0,1,D
542,290000,550.0,90,3,2,1,1,1,0,0,D
543,254926,331.6978206908128,45,2,2,1,1,1,0,1,D
544,270000,420.0,70,2,2,1,1,1,0,0,D
545,290000,420.0,78,2,2,1,2,0,0,0,D
546,290600,390.0,51,2,2,1,1,1,0,1,D
547,240000,560.0,81,2,2,1,1,0,0,0,D
548,365000,390.0,67,3,2,1,1,0,0,1,D
549,350000,552.0,78,3,2,1,2,0,0,0,D
550,650000,1437.1611465293042,248,3,2,1,2,0,0,1,D
551,270000,450.0,67,2,2,1,1,1,0,0,D
552,365000,350.0,67,3,2,1,1,1,0,1,D
553,160000,100.0,35,1,2,1,1,0,0,0,D
554,220000,100.0,45,2,2,1,1,0,0,0,D
555,260000,550.0,62,2,2,1,1,0,0,0,D
556,359000,486.8633042411335,67,3,2,1,1,1,0,1,D
557,340466,428.0,60,3,2,1,1,1,0,1,D
558,370000,480.0,90,3,2,1,2,1,0,0,D
559,370000,493.2131151047821,67,3,2,1,1,1,0,1,D
560,293000,370.9650098933621,49,2,2,1,1,0,0,1,D
561,350000,511.9233380081115,74,3,2,1,1,0,0,0,D
562,290000,410.0,91,3,2,1,2,0,0,0,D
563,280000,346.17192592673337,45,2,2,1,1,1,0,1,D
564,250000,350.0,45,2,2,1,1,1,0,1,D
565,280000,480.0,78,2,2,1,1,0,0,0,D
566,280000,390.0,62,2,2,1,2,0,0,0,D
567,320000,490.0,64,2,2,1,1,1,0,1,D
568,232000,380.0,48,2,2,1,1,1,0,1,D
569,665000,520.0,83,3,3,1,2,1,0,1,D
570,447000,387.0,65,2,2,1,1,1,0,1,D
571,310000,385.10054446458,50,2,2,1,2,0,0,1,D
572,600000,890.0,70,3,2,1,2,1,0,1,D
573,321000,391.4503553282286,50,2,2,1,2,1,0,1,D
574,760000,800.0,104,3,4,1,2,1,0,1,D
575,595000,679.2840866628519,80,3,2,1,2,1,0,1,D
576,390000,496.1138447475304,65,2,2,1,1,0,0,0,D
577,321000,395.77254583744417,51,2,2,1,2,1,0,1,D
578,435000,573.9566298457704,77,3,2,1,2,0,0,0,D
579,565000,718.1548972908847,93,3,2,1,2,0,1,1,D
580,325000,415.3703300065422,55,2,2,1,2,1,0,1,D
581,480000,582.6443667965618,73,3,2,1,2,0,1,1,D
582,313000,391.1545015729725,51,2,2,1,2,1,0,1,D
583,297000,377.5962225348134,50,2,2,1,2,1,0,1,D
584,321000,395.77254583744417,51,2,2,1,2,1,0,1,D
585,315000,405.27558416673696,54,2,2,1,2,1,0,1,D
586,360000,625.0,70,3,2,1,1,0,0,1,D
587,295000,400.0,50,2,2,1,1,1,1,0,D
588,550000,550.0,76,3,2,1,2,1,0,1,D
589,779000,1500.0,143,3,3,1,3,0,0,1,D
590,350000,510.0,50,2,2,1,1,1,0,1,D
591,550000,696.5294927673536,90,3,2,1,3,1,0,1,D
592,429000,899.0,88,3,2,1,2,1,0,1,D
593,420000,420.0,50,2,2,1,1,1,0,1,D
594,880000,1200.0,123,3,5,3,3,0,0,1,D
595,290000,454.0,48,2,2,1,1,0,0,0,D
596,495000,699.3579625228347,98,3,2,1,2,0,0,0,D
597,500000,650.3779540775431,86,3,2,1,2,0,0,0,D
598,376000,680.0,63,2,2,1,1,0,0,1,D
599,475000,460.0,73,2,2,1,1,0,0,0,D
600,680000,940.0,118,3,2,1,1,1,0,1,D
601,1220000,1100.0,140,3,5,3,2,1,0,1,C
602,475000,530.0,68,3,3,1,1,1,0,1,D
603,450000,600.0,42,1,2,1,2,1,0,1,D
604,292000,460.0,50,2,2,1,1,1,0,1,D
605,400000,600.0,52,2,2,1,1,0,0,1,D
606,1500000,1025.0,145,3,5,3,3,1,0,1,C
607,819900,680.0,108,3,3,1,2,1,0,1,D
608,986000,750.0,92,3,3,1,2,1,1,1,D
609,540000,698.0,62,2,2,1,1,1,0,1,C
610,1500000,1500.0,143,3,4,3,4,1,1,1,D
611,250000,480.0,58,2,2,1,1,0,0,0,C
612,453128,528.2326415292614,64,2,2,1,1,1,0,1,D
613,1380000,1440.0,170,3,5,3,3,1,0,1,C
614,660000,850.0,110,3,3,1,2,1,1,1,D
615,2730000,1900.0,250,4,5,3,4,1,0,1,D
616,832000,937.1149822558622,108,4,4,2,2,0,0,1,D
617,430000,630.0,54,2,2,1,1,1,0,1,C
618,615000,970.0,95,3,3,1,2,1,0,1,C
619,599999,1000.0,84,3,2,1,2,0,0,1,D
620,1775000,1750.0,189,3,5,3,3,0,0,1,D
621,1890000,1600.0,189,3,5,3,3,1,1,1,C
622,480000,700.0,63,2,2,1,2,1,0,1,D
623,245000,351.9011253249626,51,2,2,1,1,1,1,1,D
624,1158128,1311.2283666375852,151,1,2,1,2,0,0,0,D
625,233000,390.0,51,2,2,1,1,1,1,1,D
626,225000,397.0,51,2,2,1,1,1,1,1,D
627,340000,406.74040096556456,51,2,2,1,1,1,1,1,D
628,600000,630.0,85,3,2,1,1,1,0,1,D
629,230000,343.24229232907805,51,2,2,1,1,1,1,1,D
630,1190000,1420.392655680767,172,3,2,1,3,0,0,1,D
631,585000,480.0,70,2,2,1,1,1,1,1,D
632,420000,487.4983676840063,59,2,2,1,1,0,0,1,D
633,300000,520.0,80,3,2,1,1,0,0,0,D
634,280000,490.0,51,2,2,1,1,1,0,0,D
635,349000,520.0,74,2,2,1,2,1,1,0,D
636,380000,464.40814636164754,59,2,2,1,1,0,0,1,D
637,500000,533.6788103287238,59,2,2,1,1,0,0,1,D
638,240000,100.0,50,2,2,1,1,1,0,0,D
639,690000,725.4789812850227,78,2,2,1,2,0,0,1,D
640,800000,927.2871862164062,110,3,2,1,2,0,0,1,D
641,1200000,1630.0,146,4,4,2,4,1,0,1,D
642,410000,499.0145743902787,63,2,2,1,1,0,0,1,D
643,265000,450.0,50,2,2,1,1,0,0,0,D
644,750000,850.880313962087,99,3,2,1,2,0,0,1,D
645,1225000,1358.4749796627354,153,2,3,2,2,0,0,1,D
646,618000,735.0,83,3,2,1,1,0,0,0,D
647,850000,1133.3597737471914,151,3,2,1,2,0,0,1,D
648,950000,1500.0,170,3,2,1,2,1,0,1,D
649,600000,840.0,80,2,2,1,2,0,0,1,D
650,179000,215.0,50,2,2,1,1,1,0,0,D
651,1200000,1404.554258465279,167,3,2,1,2,0,0,1,D
652,550000,700.0,70,3,2,1,2,1,1,1,D
653,378000,530.0,61,2,2,1,1,1,0,1,D
654,350000,585.4005766647755,91,3,2,1,1,1,0,0,D
655,390000,750.0,66,3,2,1,2,1,0,1,D
656,490000,750.0,92,3,3,1,2,0,1,1,D
657,350000,500.0,50,2,2,1,2,1,0,1,D
658,825000,2069.0,148,3,5,3,3,1,0,1,D
659,550000,750.0,89,1,2,1,1,1,0,0,D
660,420000,450.0,67,3,2,1,1,0,0,1,D
661,430000,420.0,67,2,2,1,1,1,0,0,D
662,585000,690.0,70,2,2,1,1,1,1,1,D
663,458000,544.0116020139712,67,2,2,1,1,1,0,1,D
664,565000,835.0,89,3,2,1,2,1,0,1,D
665,900000,1084.4231212342602,133,3,3,2,2,1,0,1,D
666,500000,581.2229059300946,70,3,2,1,1,0,0,1,D
667,445000,600.0,70,2,2,1,2,0,0,1,D
668,580000,1100.0,104,2,3,1,1,1,1,1,D
669,258600,398.6515151575044,60,3,2,0,1,1,0,1,D
670,650000,619.0,82,3,2,1,1,1,1,1,D
671,690000,794.6340294324712,94,3,2,1,2,1,0,0,D
672,250000,430.0,50,1,2,1,1,1,0,0,D
673,640000,619.0,82,2,2,1,1,1,1,1,D
674,640000,730.0,108,2,2,1,2,0,0,0,D
675,350000,377.93543222243,43,1,2,1,1,0,0,0,D
676,470000,709.0,75,2,2,1,1,1,0,1,D
677,335000,550.0,50,2,2,1,2,1,0,1,D
678,680000,703.0,95,3,3,1,2,1,0,1,D
679,249000,300.0,43,2,2,1,1,0,0,1,D
680,550000,1138.0,100,2,3,1,1,1,0,0,D
681,939000,1500.0,122,3,4,3,3,1,1,1,D
682,374000,473.91118469094033,62,2,2,1,1,1,1,1,C
683,368550,740.0,62,2,2,1,1,1,1,1,D
684,375000,450.0,67,3,2,1,1,0,1,0,D
685,299000,391.717305128578,53,2,2,1,1,0,1,1,D
686,480000,720.0,70,3,2,1,2,1,1,1,D
687,417576,507.71005281794896,64,2,2,1,1,1,1,1,C
688,203000,110.0,60,2,2,1,1,0,1,0,C
689,1360000,1100.0,126,3,5,3,3,1,1,1,D
690,340000,350.0,63,2,2,1,1,1,1,1,D
691,990000,1300.0,140,3,4,2,2,1,1,1,D
692,529000,950.0,73,3,2,1,2,1,1,1,D
693,290000,480.0,49,2,2,1,1,1,1,1,C
694,530000,600.0,65,3,2,1,2,0,1,1,D
695,279000,388.0,50,2,2,1,1,0,1,1,C
696,399000,488.3425730174145,62,3,2,1,1,1,1,1,C
697,729000,830.1135667494176,97,3,2,1,2,1,1,1,D
698,449000,538.8163022164406,67,3,2,1,1,1,1,1,D
699,470000,546.6164779014634,66,3,2,1,1,1,1,1,C
700,510000,500.0,64,2,2,1,2,1,1,1,D
701,470000,598.4827640120498,78,2,2,1,1,1,1,1,D
702,625000,687.9573716361898,78,3,2,1,2,1,1,1,D
703,360000,478.7961787557614,65,3,2,1,1,1,1,1,C
704,275000,334.6412672430074,43,1,2,1,1,1,1,0,D
705,448000,500.0,68,3,2,1,2,1,1,1,D
706,500000,650.0,79,3,2,1,2,1,1,1,D
707,355500,395.0,58,2,2,1,1,1,1,1,C
708,285000,370.6691561381058,50,2,2,1,1,1,1,1,C
709,315000,387.9868221298749,50,2,2,1,1,1,1,1,D
710,898000,1500.0,135,4,4,2,2,1,1,1,D
711,280000,380.0,48,2,2,1,1,1,1,1,C
712,1060000,650.0,125,3,4,1,2,0,1,1,C
713,280000,350.0,50,2,2,1,1,1,1,1,C
714,319200,400.0,60,3,2,1,1,1,1,1,D
715,425000,370.0,64,3,2,1,2,1,1,1,C
716,450000,450.0,63,3,2,1,1,1,1,1,C
717,362700,454.4216256397274,59,3,3,1,2,1,0,1,D
718,447000,530.0,63,2,2,1,1,1,1,1,D
719,209000,380.0,50,2,2,1,1,1,0,0,D
720,590000,510.0,78,3,2,1,1,1,0,1,D
721,362677,454.408348762467,59,3,2,1,1,1,0,1,D
722,251800,407.69274906035,63,3,2,0,1,1,0,1,D
723,362677,393.8976816334496,45,2,2,1,1,1,0,1,D
724,415000,501.9008520555735,63,3,2,1,1,1,0,1,D
725,383000,483.4286749976866,63,3,2,1,1,1,0,1,D
726,250000,280.0,50,2,2,1,1,1,0,0,D
727,250000,302.9211168796711,39,1,2,1,1,1,0,1,D
728,365000,350.0,59,3,2,1,1,1,1,1,D
729,333300,450.4168844954403,62,3,2,0,1,1,0,1,D
730,251000,350.0,40,1,2,1,1,1,0,1,D
731,377800,480.42694622578,63,3,2,1,1,0,0,1,D
732,648000,550.0,80,3,3,1,2,1,1,1,D
733,251722,303.9151509075986,39,2,2,1,1,1,0,1,D
734,317000,389.1413331959928,50,2,2,1,1,0,0,1,D
735,430225,350.0,63,3,2,1,1,0,0,1,D
736,390000,470.1807016922372,59,3,2,1,1,1,0,1,D
737,362677,454.408348762467,59,3,2,1,1,1,0,0,D
738,386000,450.0,60,3,2,1,1,1,0,1,D
739,645000,543.0,78,2,3,1,2,1,0,1,D
740,437000,514.6004737828708,63,2,2,1,1,1,1,1,D
741,207000,282.421319467351,40,2,1,0,1,1,0,0,C
742,690000,800.0,79,3,2,1,2,1,0,1,D
743,382900,421.0,59,3,2,1,1,1,0,1,D
744,298000,300.0,50,2,2,1,1,1,0,1,D
745,550000,653.3075876751983,80,3,2,1,2,0,0,0,D
746,375000,300.0,63,3,2,1,1,1,0,1,D
747,350000,464.3792424067406,63,3,2,1,1,1,0,1,D
748,299900,350.0,67,2,2,1,1,1,0,1,D
749,334000,528.6203925344612,80,3,2,1,2,0,0,1,D
750,270000,394.0,66,2,2,1,1,0,1,1,D
751,440000,450.0,88,3,3,1,2,1,0,1,D
752,410000,380.0,118,3,2,1,2,0,0,0,D
753,250550,389.6824176071641,59,2,2,1,1,0,0,1,D
754,310800,515.2280641674931,80,3,3,1,2,1,0,1,D
755,230000,400.0,66,2,2,1,1,1,1,0,D
756,230000,200.0,64,2,2,1,1,1,0,1,D
757,160000,260.0,49,2,2,1,1,0,0,0,D
758,170000,150.0,50,2,2,1,1,0,0,0,D
759,185000,304.29922181377793,48,2,2,1,1,0,0,0,D
760,288000,370.0,66,2,2,1,1,1,0,1,D
761,180000,250.0,48,2,2,1,1,0,0,0,D
762,265000,350.0,60,2,2,1,1,1,1,0,D
763,149800,250.0,68,2,2,1,1,0,0,0,D
764,330000,400.0,74,2,2,1,2,1,0,1,D
765,195000,237.0,48,2,2,1,1,0,0,0,D
766,322000,420.0,80,3,2,1,2,1,0,1,D
767,220000,250.0,54,2,2,1,1,0,0,0,D
768,250000,428.2646416469215,68,2,2,1,1,1,0,1,D
769,240000,387.91456224260753,60,2,2,1,1,0,0,0,D
770,239500,385.0,66,2,2,1,1,1,0,1,D
771,238000,365.0,60,2,2,1,1,1,0,0,D
772,250000,419.6202606284904,66,2,2,1,1,0,0,1,D
773,370000,470.0,60,2,2,1,1,1,1,0,C
774,520000,735.4003033953865,103,3,3,2,2,0,0,1,D
775,304000,368.6704397385796,47,2,2,1,1,0,1,1,D
776,570000,600.0,98,3,3,1,2,1,1,0,C
777,570000,500.0,75,3,2,1,2,0,1,1,D
778,319000,550.0,60,2,2,1,1,0,0,0,D
779,330000,500.0,57,2,2,1,1,1,0,1,D
780,440000,520.6544308912632,64,2,2,1,2,0,0,1,D
781,480000,673.410367490088,94,3,3,2,1,0,0,0,D
782,580000,700.0,87,3,2,1,2,0,1,0,D
783,440000,516.3322403820478,63,3,2,1,1,0,0,1,D
784,424000,507.0961518531043,63,3,2,1,1,0,0,0,D
785,950000,1300.0,197,4,4,3,2,1,0,0,D
786,460000,527.8773510432271,63,3,2,1,1,0,0,0,D
787,420000,586.9087493959635,82,3,2,1,1,0,0,1,D
788,750000,1200.0,118,3,3,1,2,1,1,0,D
789,390000,487.46946372909935,63,2,2,1,1,0,0,0,D
790,745000,839.3496552783611,97,3,2,1,2,0,0,0,C
791,450000,522.1047957126375,63,2,2,1,1,0,0,0,D
792,570000,742.6521275022573,98,3,2,1,1,0,0,0,C
793,930000,1000.0,160,3,4,1,2,1,0,1,D
794,370000,411.09149542968703,48,2,2,1,1,0,0,1,D
795,430000,510.5596850514581,63,3,2,1,2,0,0,0,D
796,550000,570.0,70,2,2,1,1,0,1,1,D
797,740000,670.0,93,2,2,1,2,0,0,1,D
798,580000,400.0,72,2,3,1,2,0,0,1,D
799,690000,800.0,87,3,2,1,2,0,0,0,D
800,405000,420.0,62,2,2,1,1,0,0,1,D
801,580000,791.6465879250022,108,3,3,2,2,0,0,1,D
802,370000,950.0,45,1,2,1,2,0,1,1,C
803,790000,934.4812024134632,113,3,2,1,2,0,0,0,C
804,430000,392.0,65,2,2,1,1,0,0,1,D
805,470000,563.9052399383255,70,2,2,1,2,1,0,1,D
806,199000,299.41422774895693,45,2,2,1,1,1,0,1,D
807,490000,592.739112636367,74,2,2,1,1,1,0,1,D
808,486000,378.0,70,2,2,1,1,1,0,1,D
809,620000,736.9373800814815,90,3,2,1,2,1,0,1,D
810,385000,436.0,61,3,2,1,2,1,0,1,D
811,199990,240.0,47,2,2,1,1,1,1,1,D
812,310000,650.0,67,3,2,1,2,0,0,1,D
813,460000,536.5217320616582,65,2,2,1,1,1,0,1,D
814,375000,585.0,57,2,2,1,1,0,0,1,D
815,360000,679.0,54,2,2,1,2,0,0,1,D
816,225000,350.0,47,2,2,1,1,1,0,0,D
817,440000,420.0,66,2,2,1,1,0,0,1,D
818,380000,590.0,54,2,2,1,1,0,0,0,D
819,455200,392.0,65,2,2,1,1,1,0,1,D
820,310000,650.0,67,3,2,1,2,0,0,1,D
821,380000,596.0,55,2,2,1,1,1,0,1,D
822,300000,650.0,67,3,2,1,2,0,0,1,D
823,860000,1485.0,145,3,2,1,2,1,1,0,D
824,630000,560.0,86,3,2,1,1,1,0,1,D
825,270000,465.0,68,2,2,1,1,0,0,0,D
826,350000,468.70143291595616,64,3,2,1,1,0,0,0,D
827,239000,280.0,64,3,2,1,1,0,0,0,D
828,325000,393.7593774604645,50,2,1,0,1,1,0,1,D
829,340000,468.0,54,2,2,1,1,0,0,0,D
830,410000,633.0,77,3,2,1,2,0,0,1,D
831,300000,650.0,67,3,2,1,2,0,0,0,D
832,205000,310.0,49,2,2,1,1,0,0,1,D
833,228000,290.0,44,2,2,1,1,1,0,0,D
834,380000,680.0,58,2,2,1,2,1,0,1,D
835,215000,150.0,52,2,2,1,1,0,0,0,D
836,169000,260.4856092111102,40,2,1,0,1,1,0,0,D
837,179999,266.8348428192258,40,2,2,1,1,1,0,0,D
838,159000,100.0,35,2,2,1,1,0,0,0,D
839,169000,247.51903768346364,37,1,2,1,1,0,0,0,D
840,195000,310.0717771443676,48,2,2,1,1,0,0,0,D
841,154500,282.37073754626385,47,2,2,1,1,0,0,0,D
842,199000,100.0,45,2,2,1,1,0,0,0,D
843,160000,268.2568809412261,43,2,2,1,1,0,0,0,D
844,169000,60.0,40,2,2,1,1,1,0,0,D
845,240000,50.0,45,2,2,1,1,0,0,0,D
846,219000,170.0,56,2,2,1,1,0,0,0,D
847,179000,90.0,40,2,2,1,1,1,0,0,D
848,180000,130.0,60,2,2,1,1,0,0,0,D
849,179000,135.0,42,2,2,1,1,0,0,0,D
850,250000,60.0,45,2,2,1,1,0,0,0,D
851,220000,200.0,52,2,2,1,1,0,0,1,D
852,165000,160.0,39,1,2,1,1,0,0,0,D
853,194900,165.0,43,2,2,1,1,0,0,0,D
854,170000,50.0,32,1,2,1,1,0,0,0,D
855,185000,180.0,56,2,2,1,1,0,0,0,D
856,179000,60.0,40,2,2,1,1,1,0,0,D
857,150000,150.0,49,2,2,1,1,0,0,0,D
858,179000,100.0,40,2,2,1,1,1,0,0,D
859,179000,266.2581645416999,40,2,2,1,1,1,0,0,D
860,185000,150.0,48,2,2,1,1,0,0,0,D
861,160000,200.0,48,2,2,1,1,0,0,0,D
862,220000,150.0,56,2,2,1,1,0,0,0,D
863,170000,153.0,48,2,2,1,1,0,0,0,D
864,699000,400.0,87,3,2,1,2,1,0,1,C
865,322000,330.0,55,2,2,1,1,1,0,1,C
866,722000,700.0,95,3,4,3,2,1,0,1,C
867,327000,330.0,55,2,2,1,1,1,0,1,C
868,700000,600.0,95,3,3,1,2,1,0,1,C
869,379000,330.0,65,3,2,1,1,0,0,1,C
870,1200000,2076.0,232,3,2,3,3,0,0,1,C
871,209000,300.86459257033107,44,2,2,1,1,1,0,1,D
872,379000,360.0,65,3,2,1,1,1,0,1,C
873,520000,420.0,78,2,2,1,1,1,0,1,C
874,322000,250.0,55,2,2,1,1,1,0,1,C
875,379000,300.0,65,3,2,1,1,1,0,1,C
876,247900,323.31983280632494,44,2,2,1,1,1,0,0,C
877,235000,289.940093374571,38,1,2,1,1,1,0,1,C
878,385000,360.0,65,3,2,1,1,1,0,1,C
879,899999,690.0,119,3,4,3,2,1,0,1,C
880,625000,744.1458482559917,91,3,2,1,2,1,0,1,C
881,480000,550.0,63,3,2,1,1,1,1,1,C
882,321900,300.0,56,2,2,1,1,1,0,1,C
883,480000,400.0,71,2,2,1,1,1,0,1,C
884,175000,270.0,32,1,2,1,1,1,0,1,C
885,220000,286.0,44,2,2,1,1,1,0,1,C
886,322000,270.0,55,2,2,1,1,0,0,1,C
887,299900,400.0,53,2,2,1,1,1,1,0,C
888,232000,280.0,44,2,2,1,1,0,0,0,C
889,300000,370.0,54,2,2,1,1,1,1,0,C
890,370000,415.0,50,2,2,1,1,1,0,1,D
891,415000,450.0,50,1,2,1,1,1,0,1,C
892,420000,465.8874151379287,54,2,2,1,1,0,0,1,C
893,372500,442.7899678268432,55,2,2,1,1,0,0,0,C
894,800000,862.4543285781733,95,3,2,1,2,0,0,0,C
895,917000,670.0,119,3,4,3,2,0,0,1,C
896,1364000,1365.236260101268,136,3,2,1,2,0,1,1,C
897,430000,471.6599704685183,54,2,2,1,1,0,0,1,C
898,1380000,1642.4481602015744,198,4,2,1,2,1,0,0,C
899,703000,789.1717798345912,91,3,2,1,1,0,0,0,C
900,950000,1489.3164721889598,220,3,2,1,2,0,0,0,D
901,590000,741.2306666357899,95,3,2,1,1,1,0,1,C
902,905000,1580.0391169501256,247,3,4,3,3,0,0,1,D
903,1900000,2042.0314191041955,221,4,5,4,4,0,0,1,C
904,240000,280.0,44,2,2,1,1,1,0,0,C
905,339000,522.862289181325,78,1,1,0,1,1,0,0,B
906,375000,517.7103453161546,72,2,2,1,1,0,0,0,C
907,690000,600.0,85,2,2,1,2,1,0,0,C
908,450000,550.0,65,2,2,1,1,0,0,1,C
909,833000,560.0,119,3,4,3,3,1,0,1,C
910,680000,793.1836646110971,95,3,2,1,2,0,0,0,C
911,438100,523.8798358876668,65,3,2,1,1,0,0,0,C
912,490000,618.6722556916602,80,2,2,1,2,0,0,0,C
913,493000,600.0,77,2,2,1,1,1,0,1,C
914,358000,480.0,59,3,2,1,1,0,0,1,C
915,448000,300.0,59,2,2,1,1,0,0,1,C
916,295000,373.0,54,2,2,1,1,1,0,0,C
917,220000,3.0,52,2,2,1,1,0,0,0,D
918,215000,500.0,40,1,2,1,1,1,0,1,D
919,310000,500.0,78,3,2,1,1,1,1,0,D
920,250000,337.4986409533953,47,2,2,1,1,1,0,0,D
921,360000,580.0,70,3,2,1,1,1,0,0,D
922,260000,418.0,52,2,2,1,1,0,0,0,D
923,169000,250.0,41,2,2,1,1,1,0,0,D
924,265000,430.0,56,2,2,1,1,1,0,0,D
925,350000,494.6345759712493,70,3,2,1,1,0,0,0,D
926,330000,550.0,72,3,2,1,1,0,0,0,D
927,220000,345.0,52,2,2,1,1,0,0,0,D
928,149900,219.2046949651752,33,1,2,1,1,0,0,0,D
929,159000,100.0,30,1,2,1,1,0,0,0,D
930,340000,428.35135351164223,56,2,2,1,1,0,0,0,D
931,220000,300.0,48,2,2,1,1,0,1,0,D
932,300000,503.0,66,3,2,1,1,1,0,0,D
933,270000,413.8766092528076,62,2,2,1,1,1,0,0,D
934,242000,418.0,50,2,2,1,1,0,0,0,D
935,265000,350.0,52,2,2,1,1,0,0,0,D
936,244000,227.0,47,2,2,1,1,0,1,0,D
937,265000,350.0,54,2,2,1,1,0,0,0,D
938,265000,300.0,90,2,2,1,1,0,1,0,D
939,199900,120.0,47,2,2,1,1,1,0,0,D
940,230000,325.953530292216,47,2,2,1,1,1,0,0,D
941,245000,338.934553797316,48,2,2,1,1,0,1,0,D
942,220000,227.0,47,2,2,1,1,1,0,0,D
943,300000,480.0,52,2,2,1,1,0,0,0,D
944,470000,520.0,66,2,2,1,1,0,0,0,D
945,245000,343.2567443065316,49,2,2,1,1,0,0,0,D
946,225000,227.0,47,2,2,1,1,1,0,0,D
947,685900,580.0,96,3,3,1,2,1,0,1,D
948,485000,400.0,68,2,2,1,2,1,0,1,D
949,849100,780.0,90,3,2,1,3,1,0,1,D
950,278000,310.0,50,2,2,1,1,0,0,1,D
951,830000,892.738566097589,98,3,3,1,2,1,0,1,D
952,418000,620.0,70,3,2,1,2,1,1,1,D
953,825000,750.0,115,3,4,3,2,1,0,1,D
954,670000,800.0,103,3,4,3,2,1,0,1,D
955,950000,1502.2830437166065,223,3,4,3,4,1,0,1,D
956,1400000,1749.0,152,3,4,3,2,1,0,1,D
957,485600,400.0,68,2,2,1,2,1,0,1,D
958,385000,650.0,60,2,2,1,1,0,0,1,D
959,678900,1000.0,119,3,3,1,2,1,0,1,D
960,698500,1000.0,103,3,3,1,2,0,0,0,D
961,700000,1000.0,150,4,3,1,2,1,0,1,D
962,370000,520.0,64,2,2,1,1,1,0,1,D
963,228000,250.0,45,2,2,1,1,1,0,1,D
964,585000,605.0,80,3,2,1,2,0,0,0,D
965,828900,750.0,115,3,4,3,2,1,0,1,D
966,653000,1000.0,103,4,3,1,2,1,0,1,D
967,685000,580.0,96,3,3,1,2,1,0,1,D
968,480000,400.0,68,2,2,1,2,1,0,1,D
969,260000,700.0,46,2,2,1,1,0,0,0,D
970,750000,750.0,101,3,4,3,2,1,0,1,D
971,653000,1000.0,103,3,3,1,2,1,0,1,D
972,687000,580.0,96,3,3,1,2,1,0,1,D
973,385000,471.616614536158,60,2,2,1,1,0,0,0,D
974,679500,1000.0,119,4,3,1,2,1,0,1,D
975,415000,450.0,68,3,2,1,2,0,0,0,D
