,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
80,2.5031774997711183,0.0487032117065626,0.054902505874633786,0.0017670268160503838,20,4,10,300,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-68504878370.448494,-68503767394.285446,-56209260389.18538,-54274504726.30237,-43574088289.862076,-58213299834.01675,9440837960.816732,98
81,1.5047038555145265,0.05468365524314949,0.03350152969360352,0.0015689189522178038,30,1,2,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-78825844707.24686,-65061052441.42078,-54938790425.26046,-50483497457.91741,-40241284379.731026,-57910093882.31531,13151233012.976896,60
82,2.9112777709960938,0.042556831951194425,0.06397542953491211,0.004267850099351943,30,1,2,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-77967344869.91518,-64633484661.80428,-53700674173.842285,-50594030542.07527,-40534873672.07464,-57486081583.94234,12804223077.112307,43
83,4.346853303909302,0.040263400515189465,0.08837933540344238,0.004378736875261046,30,1,2,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-77555785969.67096,-63972364701.00215,-54069530299.9425,-50291184316.83092,-40890776230.58758,-57355928303.60683,12518975457.718998,31
84,1.2069226264953614,0.03086304859624796,0.02510981559753418,0.000676686134882188,30,1,5,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-76327539558.56154,-66359147760.531944,-56936154244.249954,-51885793386.48265,-40607434803.82375,-58423213950.729965,12213886537.221722,107
85,2.3164949893951414,0.08510698700662499,0.04736337661743164,0.002486329898789173,30,1,5,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-75365618718.61177,-65633653999.428696,-54843420431.528984,-50825743901.12238,-40010907245.546455,-57335868859.24766,12187480783.782286,28
86,3.4528780937194825,0.13868321652214174,0.06980910301208496,0.003973317178848074,30,1,5,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-74997732436.08813,-65310798245.89999,-55312397441.70563,-51051873431.21951,-40031773956.80463,-57340915102.34358,11987956722.611334,30
87,0.9579869747161865,0.00796672726728,0.022107934951782225,0.00146750948290196,30,1,10,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-70554590694.42487,-68659689917.80903,-56324277099.65568,-53231405543.18564,-40688894683.07398,-57891771587.62984,10921630623.017437,57
88,1.9609959125518799,0.07884671037564679,0.04416346549987793,0.00407028395155329,30,1,10,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-69763178622.04425,-67921567020.445305,-55503163883.53022,-52933304718.133575,-40838863391.00225,-57392015527.03111,10595959977.490747,36
89,2.9499602794647215,0.1670382176007742,0.06091628074645996,0.007416373148927015,30,1,10,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-69670683658.22525,-67134116363.90009,-55925614967.48912,-53037272955.77533,-40810408133.39622,-57315619215.7572,10408735322.116943,22
90,1.0867952823638916,0.02611917662940213,0.025243043899536133,0.0014933006590364542,30,2,2,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-73796662900.03062,-65683253588.566826,-54838256678.24301,-52325804652.79269,-42642095391.13268,-57857214642.15316,10830728081.134378,53
91,2.280089998245239,0.141527090799741,0.05132083892822266,0.00630024319697333,30,2,2,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-73873781269.86908,-64642818241.8232,-53889595212.90534,-51469627215.62521,-42155465399.69832,-57206257467.98423,10986758419.831776,10
92,3.265677642822266,0.05138109477990937,0.06767163276672364,0.002114151583866742,30,2,2,300,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-72963130484.4175,-64417116158.63985,-54862609199.641716,-51130045198.760376,-42285900470.615685,-57131760302.41502,10632759536.91715,3
93,1.0879643440246582,0.060037857996560084,0.02356376647949219,0.0012735646693131167,30,2,5,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-73061699664.97244,-65949533075.13855,-55588003002.53128,-52813288284.889206,-42241965008.9759,-57930897807.301476,10687014288.894533,61
94,2.071833372116089,0.024205718974991342,0.04349493980407715,0.001314956514872726,30,2,5,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-73041454909.05464,-65251322206.12826,-54689391603.51054,-51759371442.45476,-41517258205.01622,-57251759673.23289,10932649005.739376,16
95,3.2938803672790526,0.202498955617131,0.06829557418823243,0.007638663074997694,30,2,5,300,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-72473934651.53653,-64987135967.88291,-55544266226.30523,-51236146301.45712,-41582271926.16543,-57164751014.66945,10734512465.147987,5
96,0.9182779312133789,0.035050588746046656,0.021641302108764648,0.001391966027892717,30,2,10,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-69887636957.16035,-68944043970.18234,-54933963428.87373,-53717916848.09456,-41479397809.43374,-57792591802.74894,10597547198.850811,51
97,1.8248046875,0.03381167969145226,0.040376138687133786,0.002112818217884972,30,2,10,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-69955740229.29114,-67968460273.55492,-54612337799.53622,-52828050448.962395,-41577334808.373924,-57388384711.943726,10472524124.50779,34
98,2.7275126934051515,0.04304750007167151,0.057212305068969724,0.0016482441967089138,30,2,10,300,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-69576939379.04678,-67382418386.59107,-55206985616.89073,-52753789382.99721,-41572834008.84512,-57298593354.87417,10244714553.770607,19
99,0.8774607181549072,0.013357560494715027,0.02050180435180664,0.000900771283049726,30,4,2,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-67902306607.08747,-68332502047.16614,-56138754724.55727,-55096169254.98209,-43316125247.96214,-58157171576.35101,9297369572.927616,78
100,1.788850450515747,0.0268326040831145,0.039945030212402345,0.0024236076418711243,30,4,2,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-68654044905.71076,-68783097056.49184,-55902678566.60797,-54049729620.4,-43311445221.91165,-58140199074.22444,9648239329.705395,74
101,2.7370151042938233,0.11189126469530904,0.058585500717163085,0.0014787083288889263,30,4,2,300,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-68691109659.86435,-67990375274.52034,-56543849795.51688,-53769999342.32633,-43699807786.42394,-58139028371.73036,9365036633.899723,70
102,0.9050915718078614,0.024073588047841023,0.02012791633605957,0.0006176793023018972,30,4,5,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-67902306607.08747,-68332502047.16614,-56138754724.55727,-55096169254.98209,-43316125247.96214,-58157171576.35101,9297369572.927616,78
103,1.7974889278411865,0.016167989512715964,0.039656782150268556,0.0019908724135972947,30,4,5,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-68654044905.71076,-68783097056.49184,-55902678566.60797,-54049729620.4,-43311445221.91165,-58140199074.22444,9648239329.705395,74
104,2.785779285430908,0.19346399426822428,0.05910515785217285,0.0022777757847810436,30,4,5,300,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-68691109659.86435,-67990375274.52034,-56543849795.51688,-53769999342.32633,-43699807786.42394,-58139028371.73036,9365036633.899723,70
105,0.9034623622894287,0.03929081821077905,0.02059464454650879,0.0009182949429625259,30,4,10,100,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-67591387593.08878,-69037027588.31981,-55755803800.7223,-55615333250.043434,-43128563821.67494,-58225623210.76985,9438631583.817602,103
106,1.8562895774841308,0.08020771847929992,0.03843646049499512,0.0017867956415288267,30,4,10,200,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-68311894573.383194,-69244603156.37498,-55674963652.51685,-54353319748.50296,-43286905456.780655,-58174337317.511734,9672678266.612917,90
107,2.6678194046020507,0.09969655030867429,0.056072998046875,0.004122488069993386,30,4,10,300,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-68506462550.97881,-68513238710.10596,-56169774744.385605,-54268841781.32428,-43583474294.54746,-58208358416.26843,9442503448.955633,94
